game,date,home_team,away_team,FTHG,FTAG,H,D,A,PSH,PSD,PSA,pPSH,pPSD,pPSA
2023-01-14 Manchester Utd-Manchester City,2023-01-14 12:30:00,Manchester Utd,Manchester City,2,1,1,0,0,4.26,3.98,1.86,0.22748804276182927,0.2439032386927955,0.5286087185458396
2023-01-14 Nott'ham Forest-Leicester City,2023-01-14 15:00:00,Nott'ham Forest,Leicester City,2,0,1,0,0,2.74,3.46,2.72,0.3576225473966892,0.2820857326169695,0.3602917199858644
2023-01-14 Wolves-West Ham,2023-01-14 15:00:00,Wolves,West Ham,1,0,1,0,0,2.75,3.29,2.82,0.35611065602148334,0.2967554339632618,0.3471339100157305
2023-01-15 Chelsea-Crystal Palace,2023-01-15 14:00:00,Chelsea,Crystal Palace,1,0,1,0,0,1.68,3.96,5.64,0.5853109459135096,0.24471078184891423,0.1699782722380313
2023-01-15 Newcastle Utd-Fulham,2023-01-15 14:00:00,Newcastle Utd,Fulham,1,0,1,0,0,1.53,4.55,6.52,0.6426231966416799,0.2116558346588579,0.14572096869990572
2023-01-15 Tottenham-Arsenal,2023-01-15 16:30:00,Tottenham,Arsenal,0,2,0,0,1,3.34,3.71,2.21,0.2924745971399925,0.2627758737108307,0.44474952914964944
2023-01-18 Crystal Palace-Manchester Utd,2023-01-18 20:00:00,Crystal Palace,Manchester Utd,1,1,0,1,0,4.62,3.87,1.82,0.20910567572818967,0.2507932455271094,0.5401010787442279
2023-01-19 Manchester City-Tottenham,2023-01-19 20:00:00,Manchester City,Tottenham,4,2,1,0,0,1.39,5.58,7.8,0.7079817895505235,0.17132283363793457,0.12069537681108489
2023-01-21 Bournemouth-Nott'ham Forest,2023-01-21 15:00:00,Bournemouth,Nott'ham Forest,1,1,0,1,0,2.86,3.15,2.82,0.34236105315373566,0.3103450575231663,0.34729388932261834
2023-01-21 Crystal Palace-Newcastle Utd,2023-01-21 17:30:00,Crystal Palace,Newcastle Utd,0,0,0,1,0,4.52,3.57,1.92,0.21450455201804303,0.27304646283305434,0.5124489851484303
2023-01-21 Leicester City-Brighton,2023-01-21 15:00:00,Leicester City,Brighton,2,2,0,1,0,3.61,3.71,2.1,0.2697877315557025,0.2623639668286965,0.46784830161608126
2023-01-21 Liverpool-Chelsea,2023-01-21 12:30:00,Liverpool,Chelsea,0,0,0,1,0,1.89,3.88,4.2,0.5196359134439668,0.24993818261834935,0.23042590393721127
2023-01-21 Southampton-Aston Villa,2023-01-21 15:00:00,Southampton,Aston Villa,0,1,0,0,1,2.96,3.4,2.57,0.3308302845919215,0.28733993673464275,0.3818297786729595
2023-01-21 West Ham-Everton,2023-01-21 15:00:00,West Ham,Everton,2,0,1,0,0,1.82,3.65,5.0,0.5404352171482298,0.26654756357951764,0.1930172192717847
2023-01-22 Arsenal-Manchester Utd,2023-01-22 16:30:00,Arsenal,Manchester Utd,3,2,1,0,0,1.88,3.92,4.19,0.5221486875839156,0.24709122323413907,0.23076008918241783
2023-01-22 Leeds United-Brentford,2023-01-22 14:00:00,Leeds United,Brentford,0,0,0,1,0,2.39,3.72,2.99,0.4107658997634816,0.26197960476476206,0.3272544954722339
2023-01-22 Manchester City-Wolves,2023-01-22 14:00:00,Manchester City,Wolves,3,0,1,0,0,1.2,7.65,14.95,0.8192906064443909,0.12192057027617058,0.058788823279845574
2023-01-23 Fulham-Tottenham,2023-01-23 20:00:00,Fulham,Tottenham,0,1,0,0,1,3.33,3.88,2.15,0.2928159730302013,0.2504955395875435,0.45668848738178036
2023-02-03 Chelsea-Fulham,2023-02-03 20:00:00,Chelsea,Fulham,0,0,0,1,0,1.65,4.11,5.79,0.5972502415644714,0.23647208643663126,0.16627767199842378
2023-02-04 Aston Villa-Leicester City,2023-02-04 15:00:00,Aston Villa,Leicester City,2,4,0,0,1,2.02,3.63,3.95,0.48624856637602387,0.26796768588306163,0.24578374774139125
2023-02-04 Brentford-Southampton,2023-02-04 15:00:00,Brentford,Southampton,3,0,1,0,0,1.92,3.68,4.36,0.5125446467147846,0.26480054150854926,0.22265481177714294
2023-02-04 Brighton-Bournemouth,2023-02-04 15:00:00,Brighton,Bournemouth,1,0,1,0,0,1.35,5.42,9.88,0.7293190058984027,0.1766706640129352,0.09401033008910353
2023-02-04 Everton-Arsenal,2023-02-04 12:30:00,Everton,Arsenal,1,0,1,0,0,8.93,4.84,1.41,0.10433411295313627,0.19823356397986955,0.6974323230665322
2023-02-04 Manchester Utd-Crystal Palace,2023-02-04 15:00:00,Manchester Utd,Crystal Palace,2,1,1,0,0,1.41,4.91,8.97,0.6988820877977111,0.19634241332299615,0.10477549887883988
2023-02-04 Newcastle Utd-West Ham,2023-02-04 17:30:00,Newcastle Utd,West Ham,1,1,0,1,0,1.63,3.97,6.3,0.6038350004780348,0.24436970794572546,0.15179529157671565
2023-02-04 Wolves-Liverpool,2023-02-04 15:00:00,Wolves,Liverpool,3,0,1,0,0,4.14,3.93,1.89,0.23380205107341248,0.24662672095392021,0.5195712279731433
2023-02-05 Nott'ham Forest-Leeds United,2023-02-05 14:00:00,Nott'ham Forest,Leeds United,1,0,1,0,0,2.69,3.46,2.76,0.3638762442851575,0.2816219836981137,0.35450177201625044
2023-02-05 Tottenham-Manchester City,2023-02-05 16:30:00,Tottenham,Manchester City,1,0,1,0,0,4.44,4.23,1.78,0.21808804941961923,0.22920246761692073,0.5527094829639332
2023-02-08 Manchester Utd-Leeds United,2023-02-08 20:00:00,Manchester Utd,Leeds United,2,2,0,1,0,1.48,4.98,6.69,0.6648867289546014,0.19304154544371396,0.14207172560214712
2023-02-11 Arsenal-Brentford,2023-02-11 15:00:00,Arsenal,Brentford,1,1,0,1,0,1.47,4.77,7.32,0.6692161910864499,0.2016468187223142,0.12913699019077898
2023-02-11 Bournemouth-Newcastle Utd,2023-02-11 17:30:00,Bournemouth,Newcastle Utd,1,1,0,1,0,6.53,4.08,1.6,0.14648846386719117,0.23788955362288683,0.6156219825094456
2023-02-11 Crystal Palace-Brighton,2023-02-11 15:00:00,Crystal Palace,Brighton,1,1,0,1,0,3.9,3.56,2.06,0.2493055747928966,0.27365371451923576,0.4770407106883467
2023-02-11 Fulham-Nott'ham Forest,2023-02-11 15:00:00,Fulham,Nott'ham Forest,2,0,1,0,0,1.94,3.57,4.37,0.5062767302764177,0.2723424637623175,0.2213808059607824
2023-02-11 Leicester City-Tottenham,2023-02-11 15:00:00,Leicester City,Tottenham,4,1,1,0,0,3.46,3.7,2.16,0.2818849895687943,0.26324280176611103,0.45487220866557554
2023-02-11 Southampton-Wolves,2023-02-11 15:00:00,Southampton,Wolves,1,2,0,0,1,3.16,3.18,2.55,0.30890371631292485,0.3069248939044767,0.38417138978211185
2023-02-11 West Ham-Chelsea,2023-02-11 12:30:00,West Ham,Chelsea,1,1,0,1,0,3.43,3.37,2.3,0.2841403125602617,0.28930102032209015,0.42655866711813073
2023-02-12 Leeds United-Manchester Utd,2023-02-12 14:00:00,Leeds United,Manchester Utd,0,2,0,0,1,3.98,3.87,1.94,0.24344593333595202,0.25054209265428246,0.5060119740092903
2023-02-12 Manchester City-Aston Villa,2023-02-12 16:30:00,Manchester City,Aston Villa,3,1,1,0,0,1.26,6.66,11.78,0.7809015005749848,0.1418885839382207,0.07720991548722735
2023-02-13 Liverpool-Everton,2023-02-13 20:00:00,Liverpool,Everton,2,0,1,0,0,1.55,4.48,6.39,0.6350065467195563,0.2156381584387139,0.1493552948421949
2023-02-15 Arsenal-Manchester City,2023-02-15 19:30:00,Arsenal,Manchester City,1,3,0,0,1,2.95,3.6,2.46,0.3312390123019296,0.27038971248420246,0.39837127521435484
2023-02-18 Aston Villa-Arsenal,2023-02-18 12:30:00,Aston Villa,Arsenal,2,4,0,0,1,4.54,3.8,1.85,0.2129980513117406,0.25562983163291025,0.5313721170548713
2023-02-18 Brentford-Crystal Palace,2023-02-18 15:00:00,Brentford,Crystal Palace,1,1,0,1,0,1.85,3.62,4.84,0.531587428483044,0.2688145534214024,0.19959801809507885
2023-02-18 Brighton-Fulham,2023-02-18 15:00:00,Brighton,Fulham,0,1,0,0,1,1.66,4.16,5.46,0.5920928253213992,0.23237826290809815,0.1755289117700497
2023-02-18 Chelsea-Southampton,2023-02-18 15:00:00,Chelsea,Southampton,0,1,0,0,1,1.4,4.78,9.69,0.7029359340063082,0.20114070909052156,0.09592335690359059
2023-02-18 Everton-Leeds United,2023-02-18 15:00:00,Everton,Leeds United,1,0,1,0,0,2.53,3.36,3.03,0.38731190061299947,0.2902297805357571,0.3224583188507664
2023-02-18 Newcastle Utd-Liverpool,2023-02-18 17:30:00,Newcastle Utd,Liverpool,0,2,0,0,1,2.57,3.58,2.82,0.38114801618519084,0.27200234903383397,0.3468496347804912
2023-02-18 Nott'ham Forest-Manchester City,2023-02-18 15:00:00,Nott'ham Forest,Manchester City,1,1,0,1,0,10.3,5.67,1.33,0.09021334381350365,0.16891673426023618,0.7408699219258194
2023-02-18 Wolves-Bournemouth,2023-02-18 15:00:00,Wolves,Bournemouth,0,1,0,0,1,1.69,3.86,5.78,0.5823105290857065,0.25160890840624867,0.1660805625085228
2023-02-19 Manchester Utd-Leicester City,2023-02-19 14:00:00,Manchester Utd,Leicester City,3,0,1,0,0,1.65,4.34,5.37,0.5970074520813059,0.22346414601191691,0.17952840190630778
2023-02-19 Tottenham-West Ham,2023-02-19 16:30:00,Tottenham,West Ham,2,0,1,0,0,1.87,3.76,4.47,0.5254480010312942,0.2582665801567239,0.2162854188124486
2023-02-24 Fulham-Wolves,2023-02-24 20:00:00,Fulham,Wolves,1,1,0,1,0,2.59,3.26,3.04,0.3785886975491691,0.2996665656446175,0.3217447368057339
2023-02-25 Bournemouth-Manchester City,2023-02-25 17:30:00,Bournemouth,Manchester City,1,4,0,0,1,9.67,5.74,1.3,0.09072457242569508,0.16047329820261125,0.7488021293713183
2023-02-25 Crystal Palace-Liverpool,2023-02-25 19:45:00,Crystal Palace,Liverpool,0,0,0,1,0,4.86,3.99,1.76,0.19840102632032658,0.24298365469539088,0.5586153189838144
2023-02-25 Everton-Aston Villa,2023-02-25 15:00:00,Everton,Aston Villa,0,2,0,0,1,2.59,3.25,3.05,0.37863486582817946,0.30064882246094365,0.32071631171039017
2023-02-25 Leeds United-Southampton,2023-02-25 15:00:00,Leeds United,Southampton,1,0,1,0,0,2.02,3.62,3.97,0.4864384333736921,0.2688864462109073,0.24467512041587913
2023-02-25 Leicester City-Arsenal,2023-02-25 15:00:00,Leicester City,Arsenal,0,1,0,0,1,4.93,4.15,1.72,0.19530974545962573,0.23318659363502214,0.5715036609048895
2023-02-25 West Ham-Nott'ham Forest,2023-02-25 15:00:00,West Ham,Nott'ham Forest,4,0,1,0,0,1.81,3.63,5.16,0.544088147321658,0.2685709310998856,0.1873409215779871
2023-02-26 Tottenham-Chelsea,2023-02-26 13:30:00,Tottenham,Chelsea,2,0,1,0,0,2.59,3.36,2.96,0.37867052177077853,0.29066352093821307,0.33066595729149595
2023-03-01 Arsenal-Everton,2023-03-01 19:45:00,Arsenal,Everton,4,0,1,0,0,1.38,5.01,9.1,0.7100719352580833,0.1893803712922887,0.10054769344919533
2023-03-01 Liverpool-Wolves,2023-03-01 20:00:00,Liverpool,Wolves,2,0,1,0,0,1.5,4.63,6.68,0.6533156458800561,0.20619380355981173,0.1404905505596998
2023-03-04 Arsenal-Bournemouth,2023-03-04 15:00:00,Arsenal,Bournemouth,3,2,1,0,0,1.22,6.83,13.69,0.802086834379136,0.13512950242561728,0.06278366319490318
2023-03-04 Aston Villa-Crystal Palace,2023-03-04 15:00:00,Aston Villa,Crystal Palace,1,0,1,0,0,2.08,3.37,3.99,0.47043177116339985,0.2876750499473496,0.2418931788897165
2023-03-04 Brighton-West Ham,2023-03-04 15:00:00,Brighton,West Ham,4,0,1,0,0,1.78,3.88,4.75,0.5501598315811175,0.24834050907373365,0.2014996593456085
2023-03-04 Chelsea-Leeds United,2023-03-04 15:00:00,Chelsea,Leeds United,1,0,1,0,0,1.65,4.05,5.62,0.593758084064736,0.23733119415282,0.16891072178289115
2023-03-04 Manchester City-Newcastle Utd,2023-03-04 12:30:00,Manchester City,Newcastle Utd,2,0,1,0,0,1.52,4.6,6.5,0.6459233755449649,0.20856383517822222,0.14551278927634495
2023-03-04 Southampton-Leicester City,2023-03-04 17:30:00,Southampton,Leicester City,1,0,1,0,0,2.85,3.3,2.67,0.3413399336010678,0.2938319064658167,0.3648281599336001
2023-03-04 Wolves-Tottenham,2023-03-04 15:00:00,Wolves,Tottenham,1,0,1,0,0,3.32,3.41,2.31,0.29236369474471263,0.2844685268389631,0.42316777841584585
2023-03-05 Liverpool-Manchester Utd,2023-03-05 16:30:00,Liverpool,Manchester Utd,7,0,1,0,0,2.39,3.76,2.91,0.4085473198275585,0.2571561118593702,0.33429656831355403
2023-03-05 Nott'ham Forest-Everton,2023-03-05 14:00:00,Nott'ham Forest,Everton,2,2,0,1,0,2.7,3.11,2.98,0.36101892262580104,0.3125249942144345,0.3264560831592913
2023-03-06 Brentford-Fulham,2023-03-06 20:00:00,Brentford,Fulham,3,2,1,0,0,2.0,3.76,3.82,0.48967528259099996,0.25723636186925647,0.25308835554021275
2023-03-11 Bournemouth-Liverpool,2023-03-11 12:30:00,Bournemouth,Liverpool,1,0,1,0,0,7.07,5.07,1.44,0.13208086444714906,0.18736747529599854,0.680551660256424
2023-03-11 Crystal Palace-Manchester City,2023-03-11 17:30:00,Crystal Palace,Manchester City,0,1,0,0,1,9.18,5.2,1.37,0.10039633169290059,0.18302981005135846,0.716573858255312
2023-03-11 Everton-Brentford,2023-03-11 15:00:00,Everton,Brentford,1,0,1,0,0,2.75,3.23,2.82,0.35420967620050875,0.30054486153862875,0.34524546226134656
2023-03-11 Leeds United-Brighton,2023-03-11 15:00:00,Leeds United,Brighton,2,2,0,1,0,3.94,3.76,1.96,0.24448094343090926,0.2565388365070254,0.4989802200625457
2023-03-11 Leicester City-Chelsea,2023-03-11 15:00:00,Leicester City,Chelsea,1,3,0,0,1,3.9,3.61,2.02,0.24753039565653456,0.2679800722957838,0.4844895320472173
2023-03-11 Tottenham-Nott'ham Forest,2023-03-11 15:00:00,Tottenham,Nott'ham Forest,3,1,1,0,0,1.45,4.69,7.8,0.6766465881340357,0.2038213325752746,0.11953207929025507
2023-03-12 Fulham-Arsenal,2023-03-12 14:00:00,Fulham,Arsenal,0,3,0,0,1,6.02,4.23,1.59,0.15702581743853206,0.2267356015949524,0.6162385809669828
2023-03-12 Manchester Utd-Southampton,2023-03-12 14:00:00,Manchester Utd,Southampton,0,0,0,1,0,1.34,5.33,10.01,0.7316682709399877,0.17758767234625852,0.0907440567141707
2023-03-12 Newcastle Utd-Wolves,2023-03-12 16:30:00,Newcastle Utd,Wolves,2,1,1,0,0,1.68,3.88,5.55,0.582139714768836,0.24737055236332678,0.17048973286829344
2023-03-12 West Ham-Aston Villa,2023-03-12 14:00:00,West Ham,Aston Villa,1,1,0,1,0,2.25,3.4,3.45,0.43425765422584367,0.284987255395272,0.2807550903784099
2023-03-15 Brighton-Crystal Palace,2023-03-15 19:30:00,Brighton,Crystal Palace,1,0,1,0,0,1.47,4.51,7.72,0.6671466138120139,0.21212756670068886,0.12072581948685493
2023-03-15 Southampton-Brentford,2023-03-15 19:30:00,Southampton,Brentford,0,2,0,0,1,3.05,3.36,2.49,0.3189339596009161,0.2888888606726778,0.39217717972688565
2023-03-17 Nott'ham Forest-Newcastle Utd,2023-03-17 20:00:00,Nott'ham Forest,Newcastle Utd,1,2,0,0,1,5.81,3.87,1.68,0.16462669649225534,0.2503320185472236,0.5850412849609734
2023-03-18 Aston Villa-Bournemouth,2023-03-18 15:00:00,Aston Villa,Bournemouth,3,0,1,0,0,1.74,3.88,5.11,0.5637214027937919,0.2489329362102345,0.1873456609964297
2023-03-18 Brentford-Leicester City,2023-03-18 15:00:00,Brentford,Leicester City,1,1,0,1,0,1.95,3.79,3.94,0.5013871400863144,0.2542901029947638,0.24432275691844668
2023-03-18 Chelsea-Everton,2023-03-18 17:30:00,Chelsea,Everton,2,2,0,1,0,1.5,4.19,7.95,0.6538156854253171,0.22905445072819847,0.11712986384694099
2023-03-18 Southampton-Tottenham,2023-03-18 15:00:00,Southampton,Tottenham,3,3,0,1,0,4.62,3.78,1.82,0.2072610642202685,0.2549856542154958,0.5377532815637605
2023-03-18 Wolves-Leeds United,2023-03-18 15:00:00,Wolves,Leeds United,2,4,0,0,1,2.3,3.25,3.5,0.42474408240610684,0.29853929963313164,0.27671661796123115
2023-03-19 Arsenal-Crystal Palace,2023-03-19 14:00:00,Arsenal,Crystal Palace,4,1,1,0,0,1.26,6.02,12.73,0.7766671976820013,0.1548902466911172,0.06844255562651075
2023-04-01 Arsenal-Leeds United,2023-04-01 15:00:00,Arsenal,Leeds United,4,1,1,0,0,1.29,5.97,10.92,0.7601436105036269,0.15749104880132964,0.08236534069462301
2023-04-01 Bournemouth-Fulham,2023-04-01 15:00:00,Bournemouth,Fulham,2,1,1,0,0,2.56,3.44,2.89,0.3811836779137483,0.28193532854206915,0.33688099354465595
2023-04-01 Brighton-Brentford,2023-04-01 15:00:00,Brighton,Brentford,3,3,0,1,0,1.67,4.18,5.16,0.5861925833840396,0.22943324368752258,0.184374172927985
2023-04-01 Chelsea-Aston Villa,2023-04-01 17:30:00,Chelsea,Aston Villa,0,2,0,0,1,1.69,3.83,5.57,0.5789603297466992,0.2509579183036562,0.170081751950086
2023-04-01 Crystal Palace-Leicester City,2023-04-01 15:00:00,Crystal Palace,Leicester City,2,1,1,0,0,2.56,3.28,3.02,0.3814290372198758,0.29624877998321597,0.32232218279738883
2023-04-01 Manchester City-Liverpool,2023-04-01 12:30:00,Manchester City,Liverpool,4,1,1,0,0,1.66,4.22,5.26,0.5906947329915803,0.22789919309530074,0.1814060739126449
2023-04-01 Nott'ham Forest-Wolves,2023-04-01 15:00:00,Nott'ham Forest,Wolves,1,1,0,1,0,3.01,3.16,2.64,0.32313907115016166,0.3074767851708284,0.36938414367852995
2023-04-02 Newcastle Utd-Manchester Utd,2023-04-02 16:30:00,Newcastle Utd,Manchester Utd,2,0,1,0,0,2.4,3.55,3.03,0.4066839329603687,0.27265829748982284,0.3206577695502899
2023-04-02 West Ham-Southampton,2023-04-02 14:00:00,West Ham,Southampton,1,0,1,0,0,1.77,3.89,4.82,0.5535204589851468,0.2478517679729443,0.1986277730423616
2023-04-03 Everton-Tottenham,2023-04-03 20:00:00,Everton,Tottenham,1,1,0,1,0,3.44,3.45,2.24,0.2820485795493817,0.28121168582635153,0.43673973462379984
2023-04-04 Bournemouth-Brighton,2023-04-04 19:45:00,Bournemouth,Brighton,0,2,0,0,1,6.16,4.37,1.58,0.15538737521302065,0.22146373131534872,0.6231488934711672
2023-04-04 Chelsea-Liverpool,2023-04-04 20:00:00,Chelsea,Liverpool,0,0,0,1,0,2.26,3.51,3.4,0.43476899713613437,0.27803166927350315,0.28719933359083666
2023-04-04 Leeds United-Nott'ham Forest,2023-04-04 19:45:00,Leeds United,Nott'ham Forest,2,1,1,0,0,1.72,3.97,5.23,0.5717799610286128,0.244261090084588,0.18395894888633124
2023-04-04 Leicester City-Aston Villa,2023-04-04 19:45:00,Leicester City,Aston Villa,1,2,0,0,1,2.68,3.4,2.82,0.3656702135433468,0.2870835922952472,0.3472461941618799
2023-04-05 Manchester Utd-Brentford,2023-04-05 20:00:00,Manchester Utd,Brentford,1,0,1,0,0,1.67,4.23,5.09,0.5862565909335504,0.22667841056107288,0.18706499850582392
2023-04-05 West Ham-Newcastle Utd,2023-04-05 20:00:00,West Ham,Newcastle Utd,1,5,0,0,1,3.63,3.46,2.15,0.2661067537501189,0.2795410464010714,0.45435219984927727
2023-04-08 Aston Villa-Nott'ham Forest,2023-04-08 15:00:00,Aston Villa,Nott'ham Forest,2,0,1,0,0,1.64,4.16,5.5,0.5970114185697522,0.2305324267412467,0.17245615468855638
2023-04-08 Brentford-Newcastle Utd,2023-04-08 15:00:00,Brentford,Newcastle Utd,1,2,0,0,1,3.58,3.58,2.13,0.2703896584012822,0.2703896584012822,0.459220683197904
2023-04-08 Fulham-West Ham,2023-04-08 15:00:00,Fulham,West Ham,0,1,0,0,1,2.81,3.33,2.69,0.34647319400543813,0.2912879275465726,0.36223887844846187
2023-04-08 Leicester City-Bournemouth,2023-04-08 15:00:00,Leicester City,Bournemouth,0,1,0,0,1,1.91,3.76,4.18,0.5126938942865995,0.25691679294150566,0.23038931277143598
2023-04-08 Manchester Utd-Everton,2023-04-08 12:30:00,Manchester Utd,Everton,2,0,1,0,0,1.52,4.42,6.88,0.645777351199736,0.21723996725658373,0.13698268154323961
2023-04-08 Southampton-Manchester City,2023-04-08 17:30:00,Southampton,Manchester City,1,4,0,0,1,12.65,6.46,1.24,0.06841101265940079,0.14311184295631507,0.7884771443839113
2023-04-08 Tottenham-Brighton,2023-04-08 15:00:00,Tottenham,Brighton,2,1,1,0,0,2.58,3.68,2.72,0.37829868057713395,0.2632195640708887,0.35848175535150795
2023-04-08 Wolves-Chelsea,2023-04-08 15:00:00,Wolves,Chelsea,1,0,1,0,0,4.28,3.58,1.93,0.2241254164134271,0.2694484462388937,0.5064261373472178
2023-04-09 Leeds United-Crystal Palace,2023-04-09 14:00:00,Leeds United,Crystal Palace,1,5,0,0,1,2.14,3.48,3.67,0.4574098053920579,0.27868266675829545,0.2639075278491646
2023-04-09 Liverpool-Arsenal,2023-04-09 16:30:00,Liverpool,Arsenal,2,2,0,1,0,2.82,3.81,2.44,0.34555436480430235,0.25403190083480204,0.40041373436136307
2023-04-15 Aston Villa-Newcastle Utd,2023-04-15 12:30:00,Aston Villa,Newcastle Utd,3,0,1,0,0,3.71,3.47,2.13,0.26096332645337045,0.27947820259702066,0.4595584709500811
2023-04-15 Chelsea-Brighton,2023-04-15 15:00:00,Chelsea,Brighton,1,2,0,0,1,2.67,3.52,2.72,0.3655631046318047,0.2757138537753923,0.3587230415923217
2023-04-15 Everton-Fulham,2023-04-15 15:00:00,Everton,Fulham,1,3,0,0,1,2.08,3.48,3.85,0.47052899559218636,0.27844641848861057,0.2510245859187294
2023-04-15 Manchester City-Leicester City,2023-04-15 17:30:00,Manchester City,Leicester City,3,1,1,0,0,1.16,8.82,16.85,0.8460531323948604,0.10360429413901394,0.05034257346644471
2023-04-15 Southampton-Crystal Palace,2023-04-15 15:00:00,Southampton,Crystal Palace,0,2,0,0,1,2.88,3.19,2.73,0.33818843654376696,0.3046725981039978,0.3571389653527152
2023-04-15 Tottenham-Bournemouth,2023-04-15 15:00:00,Tottenham,Bournemouth,2,3,0,0,1,1.49,4.68,6.8,0.6579491424404257,0.20404640797597892,0.13800444958404945
2023-04-15 Wolves-Brentford,2023-04-15 15:00:00,Wolves,Brentford,2,0,1,0,0,2.57,3.26,3.01,0.3794222328837002,0.29763936890850134,0.322938398208268
2023-04-16 Nott'ham Forest-Manchester Utd,2023-04-16 16:30:00,Nott'ham Forest,Manchester Utd,0,2,0,0,1,5.07,4.01,1.71,0.18791334083180125,0.23962666641519692,0.5724599927534715
2023-04-16 West Ham-Arsenal,2023-04-16 14:00:00,West Ham,Arsenal,2,2,0,1,0,6.14,4.29,1.57,0.15338892535338955,0.22300857118142614,0.6236025034656285
2023-04-17 Leeds United-Liverpool,2023-04-17 20:00:00,Leeds United,Liverpool,1,6,0,0,1,4.39,4.42,1.74,0.21902394157114843,0.21748930295176866,0.5634867554766273
2023-04-21 Arsenal-Southampton,2023-04-21 20:00:00,Arsenal,Southampton,3,3,0,1,0,1.21,7.62,14.32,0.8139938774205507,0.12341996424541951,0.06258615833440367
2023-04-22 Brentford-Aston Villa,2023-04-22 15:00:00,Brentford,Aston Villa,1,1,0,1,0,2.55,3.51,2.85,0.38250217747919224,0.2759904135255334,0.3415074089957459
2023-04-22 Crystal Palace-Everton,2023-04-22 15:00:00,Crystal Palace,Everton,0,0,0,1,0,2.15,3.28,3.87,0.4547932951913022,0.29567723122353323,0.24952947358564642
2023-04-22 Fulham-Leeds United,2023-04-22 12:30:00,Fulham,Leeds United,2,1,1,0,0,2.44,3.47,3.03,0.4000181793562823,0.27921337354227876,0.32076844710097285
2023-04-22 Leicester City-Wolves,2023-04-22 15:00:00,Leicester City,Wolves,2,1,1,0,0,2.46,3.31,3.14,0.3970435122859114,0.29335533956693044,0.3096011481466779
2023-04-22 Liverpool-Nott'ham Forest,2023-04-22 15:00:00,Liverpool,Nott'ham Forest,3,2,1,0,0,1.19,7.71,15.51,0.8246304557637426,0.11987878042004961,0.05549076381654271
2023-04-23 Bournemouth-West Ham,2023-04-23 14:00:00,Bournemouth,West Ham,0,4,0,0,1,2.85,3.3,2.68,0.3418054934324209,0.29428084863827203,0.36391365792978947
2023-04-23 Newcastle Utd-Tottenham,2023-04-23 14:00:00,Newcastle Utd,Tottenham,6,1,1,0,0,1.84,3.94,4.31,0.5322615864425467,0.2446818590141339,0.22305655454378576
2023-04-25 Aston Villa-Fulham,2023-04-25 19:45:00,Aston Villa,Fulham,1,0,1,0,0,1.8,3.99,4.45,0.5436409187602564,0.24103050796468117,0.2153285732755271
2023-04-25 Leeds United-Leicester City,2023-04-25 20:00:00,Leeds United,Leicester City,1,1,0,1,0,2.39,3.59,3.02,0.4085207404597842,0.26963726266082677,0.3218419968798715
