key,opponent,team,date,time,round,day,venue,result,gf,ga,target,venue_code,goalie,defs,mids,atks,offdeff,intensity,dirspeed,deads,press,contra,buildup,progress,carr,wings,agresive,deferror,offsucc,goalie_opo,defs_opo,mids_opo,atks_opo,offdeff_opo,intensity_opo,dirspeed_opo,deads_opo,press_opo,contra_opo,buildup_opo,progress_opo,carr_opo,wings_opo,agresive_opo,deferror_opo,offsucc_opo,goalie_diff,defs_diff,mids_diff,atks_diff,offdeff_diff,intensity_diff,dirspeed_diff,deads_diff,press_diff,contra_diff,buildup_diff,progress_diff,carr_diff,wings_diff,agresive_diff,deferror_diff,offsucc_diff
2021-05-15 Fulham-Southampton,Southampton,Fulham,2021-05-15,15:00:00,Matchweek 36,Sat,Away,L,1,3,0,0,0.9,0.4,0.3,0.05,0.35,0.6,0.45,0.5,0.5,0.2,0.6,0.45,0.95,0.85,0.8,0.95,0.45,0.35,0.55,0.75,0.475,0.8,0.5,0.9,0.75,0.9,0.5,0.5,0.85,0.25,0.6,0.75,0.95,0.7,0.55,-0.15000000000000002,-0.45,-0.425,-0.45000000000000007,0.09999999999999998,-0.45,-0.25,-0.4,-0.3,0.09999999999999998,-0.39999999999999997,0.7,0.25,0.050000000000000044,0.0,-0.24999999999999994
2021-02-23 Leeds United-Southampton,Southampton,Leeds United,2021-02-23,18:00:00,Matchweek 18,Tue,Home,W,3,0,1,1,0.7,0.25,0.75,0.65,0.15,0.7,0.35,0.6,1.0,1.0,0.45,0.85,0.6,0.35,0.65,1.0,0.65,0.35,0.55,0.75,0.475,0.8,0.5,0.9,0.75,0.9,0.5,0.5,0.85,0.25,0.6,0.75,0.95,0.7,0.35,-0.30000000000000004,0.0,0.17500000000000004,-0.65,0.19999999999999996,-0.55,-0.15000000000000002,0.09999999999999998,0.5,-0.04999999999999999,0.0,0.35,-0.25,-0.09999999999999998,0.050000000000000044,-0.04999999999999993
2021-05-18 Leeds United-Southampton,Southampton,Leeds United,2021-05-18,18:00:00,Matchweek 37,Tue,Away,W,2,0,1,0,0.7,0.25,0.75,0.65,0.15,0.7,0.35,0.6,1.0,1.0,0.45,0.85,0.6,0.35,0.65,1.0,0.65,0.35,0.55,0.75,0.475,0.8,0.5,0.9,0.75,0.9,0.5,0.5,0.85,0.25,0.6,0.75,0.95,0.7,0.35,-0.30000000000000004,0.0,0.17500000000000004,-0.65,0.19999999999999996,-0.55,-0.15000000000000002,0.09999999999999998,0.5,-0.04999999999999999,0.0,0.35,-0.25,-0.09999999999999998,0.050000000000000044,-0.04999999999999993
2021-01-16 Leicester City-Southampton,Southampton,Leicester City,2021-01-16,20:00:00,Matchweek 19,Sat,Home,W,2,0,1,1,0.8,0.75,0.825,0.775,0.65,0.85,0.65,0.25,0.95,0.9,0.7,0.35,0.2,0.15,0.85,0.55,0.55,0.35,0.55,0.75,0.475,0.8,0.5,0.9,0.75,0.9,0.5,0.5,0.85,0.25,0.6,0.75,0.95,0.7,0.45000000000000007,0.19999999999999996,0.07499999999999996,0.30000000000000004,-0.15000000000000002,0.35,-0.25,-0.5,0.04999999999999993,0.4,0.19999999999999996,-0.5,-0.04999999999999999,-0.44999999999999996,0.09999999999999998,-0.3999999999999999,-0.1499999999999999
2021-04-30 Leicester City-Southampton,Southampton,Leicester City,2021-04-30,20:00:00,Matchweek 34,Fri,Away,D,1,1,0,0,0.8,0.75,0.825,0.775,0.65,0.85,0.65,0.25,0.95,0.9,0.7,0.35,0.2,0.15,0.85,0.55,0.55,0.35,0.55,0.75,0.475,0.8,0.5,0.9,0.75,0.9,0.5,0.5,0.85,0.25,0.6,0.75,0.95,0.7,0.45000000000000007,0.19999999999999996,0.07499999999999996,0.30000000000000004,-0.15000000000000002,0.35,-0.25,-0.5,0.04999999999999993,0.4,0.19999999999999996,-0.5,-0.04999999999999999,-0.44999999999999996,0.09999999999999998,-0.3999999999999999,-0.1499999999999999
2021-01-04 Liverpool-Southampton,Southampton,Liverpool,2021-01-04,20:00:00,Matchweek 17,Mon,Away,L,0,1,0,0,0.15,0.925,0.9,1.0,0.95,0.95,0.25,0.15,1.0,0.85,0.75,0.3,0.65,0.4,0.25,0.2,1.0,0.35,0.55,0.75,0.475,0.8,0.5,0.9,0.75,0.9,0.5,0.5,0.85,0.25,0.6,0.75,0.95,0.7,-0.19999999999999998,0.375,0.15000000000000002,0.525,0.1499999999999999,0.44999999999999996,-0.65,-0.6,0.09999999999999998,0.35,0.25,-0.55,0.4,-0.19999999999999996,-0.5,-0.75,0.30000000000000004
2021-05-08 Liverpool-Southampton,Southampton,Liverpool,2021-05-08,20:15:00,Matchweek 35,Sat,Home,W,2,0,1,1,0.15,0.925,0.9,1.0,0.95,0.95,0.25,0.15,1.0,0.85,0.75,0.3,0.65,0.4,0.25,0.2,1.0,0.35,0.55,0.75,0.475,0.8,0.5,0.9,0.75,0.9,0.5,0.5,0.85,0.25,0.6,0.75,0.95,0.7,-0.19999999999999998,0.375,0.15000000000000002,0.525,0.1499999999999999,0.44999999999999996,-0.65,-0.6,0.09999999999999998,0.35,0.25,-0.55,0.4,-0.19999999999999996,-0.5,-0.75,0.30000000000000004
2020-12-19 Manchester City-Southampton,Southampton,Manchester City,2020-12-19,15:00:00,Matchweek 14,Sat,Away,W,1,0,1,0,0.6,1.0,1.0,0.85,1.0,1.0,0.05,0.05,0.85,0.8,1.0,0.55,0.45,0.25,0.4,0.15,0.9,0.35,0.55,0.75,0.475,0.8,0.5,0.9,0.75,0.9,0.5,0.5,0.85,0.25,0.6,0.75,0.95,0.7,0.25,0.44999999999999996,0.25,0.375,0.19999999999999996,0.5,-0.85,-0.7,-0.050000000000000044,0.30000000000000004,0.5,-0.29999999999999993,0.2,-0.35,-0.35,-0.7999999999999999,0.20000000000000007
2021-03-10 Manchester City-Southampton,Southampton,Manchester City,2021-03-10,18:00:00,Matchweek 33,Wed,Home,W,5,2,1,1,0.6,1.0,1.0,0.85,1.0,1.0,0.05,0.05,0.85,0.8,1.0,0.55,0.45,0.25,0.4,0.15,0.9,0.35,0.55,0.75,0.475,0.8,0.5,0.9,0.75,0.9,0.5,0.5,0.85,0.25,0.6,0.75,0.95,0.7,0.25,0.44999999999999996,0.25,0.375,0.19999999999999996,0.5,-0.85,-0.7,-0.050000000000000044,0.30000000000000004,0.5,-0.29999999999999993,0.2,-0.35,-0.35,-0.7999999999999999,0.20000000000000007
2020-11-29 Manchester Utd-Southampton,Southampton,Manchester Utd,2020-11-29,14:00:00,Matchweek 10,Sun,Away,W,3,2,1,0,0.55,0.925,0.825,0.775,0.9,0.8,0.2,0.2,0.75,0.95,0.95,0.6,0.75,0.1,0.6,0.45,0.75,0.35,0.55,0.75,0.475,0.8,0.5,0.9,0.75,0.9,0.5,0.5,0.85,0.25,0.6,0.75,0.95,0.7,0.20000000000000007,0.375,0.07499999999999996,0.30000000000000004,0.09999999999999998,0.30000000000000004,-0.7,-0.55,-0.15000000000000002,0.44999999999999996,0.44999999999999996,-0.25,0.5,-0.5,-0.15000000000000002,-0.49999999999999994,0.050000000000000044
2021-02-02 Manchester Utd-Southampton,Southampton,Manchester Utd,2021-02-02,20:15:00,Matchweek 22,Tue,Home,W,9,0,1,1,0.55,0.925,0.825,0.775,0.9,0.8,0.2,0.2,0.75,0.95,0.95,0.6,0.75,0.1,0.6,0.45,0.75,0.35,0.55,0.75,0.475,0.8,0.5,0.9,0.75,0.9,0.5,0.5,0.85,0.25,0.6,0.75,0.95,0.7,0.20000000000000007,0.375,0.07499999999999996,0.30000000000000004,0.09999999999999998,0.30000000000000004,-0.7,-0.55,-0.15000000000000002,0.44999999999999996,0.44999999999999996,-0.25,0.5,-0.5,-0.15000000000000002,-0.49999999999999994,0.050000000000000044
2020-11-06 Newcastle Utd-Southampton,Southampton,Newcastle Utd,2020-11-06,20:00:00,Matchweek 8,Fri,Away,L,0,2,0,0,0.85,0.15,0.05,0.7,0.1,0.1,0.6,0.85,0.05,0.6,0.1,0.1,0.95,0.95,0.95,0.25,0.1,0.35,0.55,0.75,0.475,0.8,0.5,0.9,0.75,0.9,0.5,0.5,0.85,0.25,0.6,0.75,0.95,0.7,0.5,-0.4,-0.7,0.22499999999999998,-0.7000000000000001,-0.4,-0.30000000000000004,0.09999999999999998,-0.85,0.09999999999999998,-0.4,-0.75,0.7,0.35,0.19999999999999996,-0.7,-0.6
2021-02-06 Newcastle Utd-Southampton,Southampton,Newcastle Utd,2021-02-06,15:00:00,Matchweek 23,Sat,Home,W,3,2,1,1,0.85,0.15,0.05,0.7,0.1,0.1,0.6,0.85,0.05,0.6,0.1,0.1,0.95,0.95,0.95,0.25,0.1,0.35,0.55,0.75,0.475,0.8,0.5,0.9,0.75,0.9,0.5,0.5,0.85,0.25,0.6,0.75,0.95,0.7,0.5,-0.4,-0.7,0.22499999999999998,-0.7000000000000001,-0.4,-0.30000000000000004,0.09999999999999998,-0.85,0.09999999999999998,-0.4,-0.75,0.7,0.35,0.19999999999999996,-0.7,-0.6
2020-12-13 Sheffield Utd-Southampton,Southampton,Sheffield Utd,2020-12-13,12:00:00,Matchweek 12,Sun,Away,L,0,3,0,0,1.0,0.6,0.2,0.25,0.85,0.4,0.95,0.6,0.2,0.05,0.15,1.0,0.05,1.0,0.45,0.1,0.8,0.35,0.55,0.75,0.475,0.8,0.5,0.9,0.75,0.9,0.5,0.5,0.85,0.25,0.6,0.75,0.95,0.7,0.65,0.04999999999999993,-0.55,-0.22499999999999998,0.04999999999999993,-0.09999999999999998,0.04999999999999993,-0.15000000000000002,-0.7,-0.45,-0.35,0.15000000000000002,-0.2,0.4,-0.3,-0.85,0.10000000000000009
2021-03-06 Sheffield Utd-Southampton,Southampton,Sheffield Utd,2021-03-06,15:00:00,Matchweek 27,Sat,Home,L,0,2,0,1,1.0,0.6,0.2,0.25,0.85,0.4,0.95,0.6,0.2,0.05,0.15,1.0,0.05,1.0,0.45,0.1,0.8,0.35,0.55,0.75,0.475,0.8,0.5,0.9,0.75,0.9,0.5,0.5,0.85,0.25,0.6,0.75,0.95,0.7,0.65,0.04999999999999993,-0.55,-0.22499999999999998,0.04999999999999993,-0.09999999999999998,0.04999999999999993,-0.15000000000000002,-0.7,-0.45,-0.35,0.15000000000000002,-0.2,0.4,-0.3,-0.85,0.10000000000000009
2020-09-20 Tottenham-Southampton,Southampton,Tottenham,2020-09-20,12:00:00,Matchweek 2,Sun,Away,W,5,2,1,0,0.95,0.5,0.5,0.9,0.5,0.75,0.35,0.35,0.6,0.45,0.85,0.15,0.85,0.35,0.2,0.5,0.65,0.35,0.55,0.75,0.475,0.8,0.5,0.9,0.75,0.9,0.5,0.5,0.85,0.25,0.6,0.75,0.95,0.7,0.6,-0.050000000000000044,-0.25,0.42500000000000004,-0.30000000000000004,0.25,-0.55,-0.4,-0.30000000000000004,-0.04999999999999999,0.35,-0.7,0.6,-0.25,-0.55,-0.44999999999999996,-0.04999999999999993
2021-04-21 Tottenham-Southampton,Southampton,Tottenham,2021-04-21,18:00:00,Matchweek 29,Wed,Home,W,2,1,1,1,0.95,0.5,0.5,0.9,0.5,0.75,0.35,0.35,0.6,0.45,0.85,0.15,0.85,0.35,0.2,0.5,0.65,0.35,0.55,0.75,0.475,0.8,0.5,0.9,0.75,0.9,0.5,0.5,0.85,0.25,0.6,0.75,0.95,0.7,0.6,-0.050000000000000044,-0.25,0.42500000000000004,-0.30000000000000004,0.25,-0.55,-0.4,-0.30000000000000004,-0.04999999999999999,0.35,-0.7,0.6,-0.25,-0.55,-0.44999999999999996,-0.04999999999999993
2020-10-04 West Brom-Southampton,Southampton,West Brom,2020-10-04,12:00:00,Matchweek 4,Sun,Away,L,0,2,0,0,0.55,0.05,0.15,0.3,0.2,0.05,0.95,1.0,0.1,0.15,0.1,0.95,0.15,0.8,0.4,0.75,0.15,0.35,0.55,0.75,0.475,0.8,0.5,0.9,0.75,0.9,0.5,0.5,0.85,0.25,0.6,0.75,0.95,0.7,0.20000000000000007,-0.5,-0.6,-0.175,-0.6000000000000001,-0.45,0.04999999999999993,0.25,-0.8,-0.35,-0.4,0.09999999999999998,-0.1,0.20000000000000007,-0.35,-0.19999999999999996,-0.5499999999999999
2021-04-12 West Brom-Southampton,Southampton,West Brom,2021-04-12,18:00:00,Matchweek 31,Mon,Home,W,3,0,1,1,0.55,0.05,0.15,0.3,0.2,0.05,0.95,1.0,0.1,0.15,0.1,0.95,0.15,0.8,0.4,0.75,0.15,0.35,0.55,0.75,0.475,0.8,0.5,0.9,0.75,0.9,0.5,0.5,0.85,0.25,0.6,0.75,0.95,0.7,0.20000000000000007,-0.5,-0.6,-0.175,-0.6000000000000001,-0.45,0.04999999999999993,0.25,-0.8,-0.35,-0.4,0.09999999999999998,-0.1,0.20000000000000007,-0.35,-0.19999999999999996,-0.5499999999999999
2020-12-29 West Ham-Southampton,Southampton,West Ham,2020-12-29,18:00:00,Matchweek 16,Tue,Away,D,0,0,0,0,0.65,0.2,0.55,0.65,0.7,0.35,0.7,0.65,0.25,0.35,0.4,0.95,0.35,0.85,0.5,0.3,0.6,0.35,0.55,0.75,0.475,0.8,0.5,0.9,0.75,0.9,0.5,0.5,0.85,0.25,0.6,0.75,0.95,0.7,0.30000000000000004,-0.35000000000000003,-0.19999999999999996,0.17500000000000004,-0.10000000000000009,-0.15000000000000002,-0.20000000000000007,-0.09999999999999998,-0.65,-0.15000000000000002,-0.09999999999999998,0.09999999999999998,0.09999999999999998,0.25,-0.25,-0.6499999999999999,-0.09999999999999998
2021-05-23 West Ham-Southampton,Southampton,West Ham,2021-05-23,16:00:00,Matchweek 38,Sun,Home,W,3,0,1,1,0.65,0.2,0.55,0.65,0.7,0.35,0.7,0.65,0.25,0.35,0.4,0.95,0.35,0.85,0.5,0.3,0.6,0.35,0.55,0.75,0.475,0.8,0.5,0.9,0.75,0.9,0.5,0.5,0.85,0.25,0.6,0.75,0.95,0.7,0.30000000000000004,-0.35000000000000003,-0.19999999999999996,0.17500000000000004,-0.10000000000000009,-0.15000000000000002,-0.20000000000000007,-0.09999999999999998,-0.65,-0.15000000000000002,-0.09999999999999998,0.09999999999999998,0.09999999999999998,0.25,-0.25,-0.6499999999999999,-0.09999999999999998
2020-11-23 Wolves-Southampton,Southampton,Wolves,2020-11-23,20:00:00,Matchweek 9,Mon,Home,D,1,1,0,1,0.3,0.85,0.7,0.475,0.45,0.55,0.4,0.45,0.35,0.3,0.25,0.4,1.0,0.9,0.7,0.75,0.85,0.35,0.55,0.75,0.475,0.8,0.5,0.9,0.75,0.9,0.5,0.5,0.85,0.25,0.6,0.75,0.95,0.7,-0.04999999999999999,0.29999999999999993,-0.050000000000000044,0.0,-0.35000000000000003,0.050000000000000044,-0.5,-0.3,-0.55,-0.2,-0.25,-0.44999999999999996,0.75,0.30000000000000004,-0.050000000000000044,-0.19999999999999996,0.15000000000000002
2021-02-14 Wolves-Southampton,Southampton,Wolves,2021-02-14,12:00:00,Matchweek 24,Sun,Away,W,2,1,1,0,0.3,0.85,0.7,0.475,0.45,0.55,0.4,0.45,0.35,0.3,0.25,0.4,1.0,0.9,0.7,0.75,0.85,0.35,0.55,0.75,0.475,0.8,0.5,0.9,0.75,0.9,0.5,0.5,0.85,0.25,0.6,0.75,0.95,0.7,-0.04999999999999999,0.29999999999999993,-0.050000000000000044,0.0,-0.35000000000000003,0.050000000000000044,-0.5,-0.3,-0.55,-0.2,-0.25,-0.44999999999999996,0.75,0.30000000000000004,-0.050000000000000044,-0.19999999999999996,0.15000000000000002
2020-12-06 Arsenal-Tottenham,Tottenham,Arsenal,2020-12-06,16:30:00,Matchweek 11,Sun,Away,L,0,2,0,0,0.75,0.4,0.4,0.95,0.25,0.7,0.1,0.4,0.55,0.65,0.65,0.45,0.6,0.3,0.65,0.4,0.35,0.95,0.5,0.5,0.9,0.5,0.75,0.35,0.35,0.6,0.45,0.85,0.15,0.85,0.35,0.2,0.5,0.65,-0.19999999999999996,-0.09999999999999998,-0.09999999999999998,0.04999999999999993,-0.25,-0.050000000000000044,-0.24999999999999997,0.050000000000000044,-0.04999999999999993,0.2,-0.19999999999999996,0.30000000000000004,-0.25,-0.04999999999999999,0.45,-0.09999999999999998,-0.30000000000000004
2021-03-14 Arsenal-Tottenham,Tottenham,Arsenal,2021-03-14,16:30:00,Matchweek 28,Sun,Home,W,2,1,1,1,0.75,0.4,0.4,0.95,0.25,0.7,0.1,0.4,0.55,0.65,0.65,0.45,0.6,0.3,0.65,0.4,0.35,0.95,0.5,0.5,0.9,0.5,0.75,0.35,0.35,0.6,0.45,0.85,0.15,0.85,0.35,0.2,0.5,0.65,-0.19999999999999996,-0.09999999999999998,-0.09999999999999998,0.04999999999999993,-0.25,-0.050000000000000044,-0.24999999999999997,0.050000000000000044,-0.04999999999999993,0.2,-0.19999999999999996,0.30000000000000004,-0.25,-0.04999999999999999,0.45,-0.09999999999999998,-0.30000000000000004
2021-03-21 Aston Villa-Tottenham,Tottenham,Aston Villa,2021-03-21,19:30:00,Matchweek 18,Sun,Home,L,0,2,0,1,0.1,0.05,0.25,0.55,0.3,0.15,0.5,1.0,0.1,0.7,0.2,0.9,0.7,0.8,0.15,0.8,0.25,0.95,0.5,0.5,0.9,0.5,0.75,0.35,0.35,0.6,0.45,0.85,0.15,0.85,0.35,0.2,0.5,0.65,-0.85,-0.45,-0.25,-0.35,-0.2,-0.6,0.15000000000000002,0.65,-0.5,0.24999999999999994,-0.6499999999999999,0.75,-0.15000000000000002,0.45000000000000007,-0.05000000000000002,0.30000000000000004,-0.4
2020-11-01 Brighton-Tottenham,Tottenham,Brighton,2020-11-01,19:15:00,Matchweek 7,Sun,Away,L,1,2,0,0,0.45,0.45,0.35,0.15,0.35,0.65,0.45,0.3,0.7,0.4,0.6,0.75,0.1,0.2,0.35,0.6,0.5,0.95,0.5,0.5,0.9,0.5,0.75,0.35,0.35,0.6,0.45,0.85,0.15,0.85,0.35,0.2,0.5,0.65,-0.49999999999999994,-0.04999999999999999,-0.15000000000000002,-0.75,-0.15000000000000002,-0.09999999999999998,0.10000000000000003,-0.04999999999999999,0.09999999999999998,-0.04999999999999999,-0.25,0.6,-0.75,-0.14999999999999997,0.14999999999999997,0.09999999999999998,-0.15000000000000002
2021-01-31 Brighton-Tottenham,Tottenham,Brighton,2021-01-31,19:15:00,Matchweek 21,Sun,Home,W,1,0,1,1,0.45,0.45,0.35,0.15,0.35,0.65,0.45,0.3,0.7,0.4,0.6,0.75,0.1,0.2,0.35,0.6,0.5,0.95,0.5,0.5,0.9,0.5,0.75,0.35,0.35,0.6,0.45,0.85,0.15,0.85,0.35,0.2,0.5,0.65,-0.49999999999999994,-0.04999999999999999,-0.15000000000000002,-0.75,-0.15000000000000002,-0.09999999999999998,0.10000000000000003,-0.04999999999999999,0.09999999999999998,-0.04999999999999999,-0.25,0.6,-0.75,-0.14999999999999997,0.14999999999999997,0.09999999999999998,-0.15000000000000002
2020-10-26 Burnley-Tottenham,Tottenham,Burnley,2020-10-26,20:00:00,Matchweek 6,Mon,Home,L,0,1,0,1,0.4,0.65,0.45,0.4,0.6,0.05,1.0,0.95,0.5,0.15,0.05,0.2,0.5,0.65,0.55,0.05,0.15,0.95,0.5,0.5,0.9,0.5,0.75,0.35,0.35,0.6,0.45,0.85,0.15,0.85,0.35,0.2,0.5,0.65,-0.5499999999999999,0.15000000000000002,-0.04999999999999999,-0.5,0.09999999999999998,-0.7,0.65,0.6,-0.09999999999999998,-0.30000000000000004,-0.7999999999999999,0.05000000000000002,-0.35,0.30000000000000004,0.35000000000000003,-0.45,-0.5
2021-02-28 Burnley-Tottenham,Tottenham,Burnley,2021-02-28,14:00:00,Matchweek 26,Sun,Away,L,0,4,0,0,0.4,0.65,0.45,0.4,0.6,0.05,1.0,0.95,0.5,0.15,0.05,0.2,0.5,0.65,0.55,0.05,0.15,0.95,0.5,0.5,0.9,0.5,0.75,0.35,0.35,0.6,0.45,0.85,0.15,0.85,0.35,0.2,0.5,0.65,-0.5499999999999999,0.15000000000000002,-0.04999999999999999,-0.5,0.09999999999999998,-0.7,0.65,0.6,-0.09999999999999998,-0.30000000000000004,-0.7999999999999999,0.05000000000000002,-0.35,0.30000000000000004,0.35000000000000003,-0.45,-0.5
2020-11-29 Chelsea-Tottenham,Tottenham,Chelsea,2020-11-29,16:30:00,Matchweek 10,Sun,Home,D,0,0,0,1,0.05,0.8,0.95,0.6,0.75,0.9,0.15,0.1,0.8,1.0,0.9,0.25,0.8,0.45,0.8,0.85,0.95,0.95,0.5,0.5,0.9,0.5,0.75,0.35,0.35,0.6,0.45,0.85,0.15,0.85,0.35,0.2,0.5,0.65,-0.8999999999999999,0.30000000000000004,0.44999999999999996,-0.30000000000000004,0.25,0.15000000000000002,-0.19999999999999998,-0.24999999999999997,0.20000000000000007,0.55,0.050000000000000044,0.1,-0.04999999999999993,0.10000000000000003,0.6000000000000001,0.35,0.29999999999999993
2021-02-04 Chelsea-Tottenham,Tottenham,Chelsea,2021-02-04,20:00:00,Matchweek 22,Thu,Away,W,1,0,1,0,0.05,0.8,0.95,0.6,0.75,0.9,0.15,0.1,0.8,1.0,0.9,0.25,0.8,0.45,0.8,0.85,0.95,0.95,0.5,0.5,0.9,0.5,0.75,0.35,0.35,0.6,0.45,0.85,0.15,0.85,0.35,0.2,0.5,0.65,-0.8999999999999999,0.30000000000000004,0.44999999999999996,-0.30000000000000004,0.25,0.15000000000000002,-0.19999999999999998,-0.24999999999999997,0.20000000000000007,0.55,0.050000000000000044,0.1,-0.04999999999999993,0.10000000000000003,0.6000000000000001,0.35,0.29999999999999993
2020-12-13 Crystal Palace-Tottenham,Tottenham,Crystal Palace,2020-12-13,14:15:00,Matchweek 12,Sun,Home,D,1,1,0,1,0.9,0.35,0.1,0.325,0.2,0.3,0.8,0.9,0.45,0.2,0.45,0.5,0.4,0.55,1.0,1.0,0.2,0.95,0.5,0.5,0.9,0.5,0.75,0.35,0.35,0.6,0.45,0.85,0.15,0.85,0.35,0.2,0.5,0.65,-0.04999999999999993,-0.15000000000000002,-0.4,-0.575,-0.3,-0.45,0.45000000000000007,0.55,-0.14999999999999997,-0.25,-0.39999999999999997,0.35,-0.44999999999999996,0.20000000000000007,0.8,0.5,-0.45
2021-03-07 Crystal Palace-Tottenham,Tottenham,Crystal Palace,2021-03-07,19:15:00,Matchweek 27,Sun,Away,L,1,4,0,0,0.9,0.35,0.1,0.325,0.2,0.3,0.8,0.9,0.45,0.2,0.45,0.5,0.4,0.55,1.0,1.0,0.2,0.95,0.5,0.5,0.9,0.5,0.75,0.35,0.35,0.6,0.45,0.85,0.15,0.85,0.35,0.2,0.5,0.65,-0.04999999999999993,-0.15000000000000002,-0.4,-0.575,-0.3,-0.45,0.45000000000000007,0.55,-0.14999999999999997,-0.25,-0.39999999999999997,0.35,-0.44999999999999996,0.20000000000000007,0.8,0.5,-0.45
2021-04-16 Everton-Tottenham,Tottenham,Everton,2021-04-16,20:00:00,Matchweek 32,Fri,Home,D,2,2,0,1,0.25,0.7,0.65,0.2,0.4,0.45,0.75,0.55,0.65,0.75,0.3,0.8,0.15,0.7,0.9,0.35,0.4,0.95,0.5,0.5,0.9,0.5,0.75,0.35,0.35,0.6,0.45,0.85,0.15,0.85,0.35,0.2,0.5,0.65,-0.7,0.19999999999999996,0.15000000000000002,-0.7,-0.09999999999999998,-0.3,0.4,0.20000000000000007,0.050000000000000044,0.3,-0.55,0.65,-0.7,0.35,0.7,-0.15000000000000002,-0.25
2021-01-13 Fulham-Tottenham,Tottenham,Fulham,2021-01-13,20:15:00,Matchweek 16,Wed,Away,D,1,1,0,0,0.9,0.4,0.3,0.05,0.35,0.6,0.45,0.5,0.5,0.2,0.6,0.45,0.95,0.85,0.8,0.95,0.45,0.95,0.5,0.5,0.9,0.5,0.75,0.35,0.35,0.6,0.45,0.85,0.15,0.85,0.35,0.2,0.5,0.65,-0.04999999999999993,-0.09999999999999998,-0.2,-0.85,-0.15000000000000002,-0.15000000000000002,0.10000000000000003,0.15000000000000002,-0.09999999999999998,-0.25,-0.25,0.30000000000000004,0.09999999999999998,0.5,0.6000000000000001,0.44999999999999996,-0.2
2021-03-04 Fulham-Tottenham,Tottenham,Fulham,2021-03-04,18:00:00,Matchweek 33,Thu,Home,L,0,1,0,1,0.9,0.4,0.3,0.05,0.35,0.6,0.45,0.5,0.5,0.2,0.6,0.45,0.95,0.85,0.8,0.95,0.45,0.95,0.5,0.5,0.9,0.5,0.75,0.35,0.35,0.6,0.45,0.85,0.15,0.85,0.35,0.2,0.5,0.65,-0.04999999999999993,-0.09999999999999998,-0.2,-0.85,-0.15000000000000002,-0.15000000000000002,0.10000000000000003,0.15000000000000002,-0.09999999999999998,-0.25,-0.25,0.30000000000000004,0.09999999999999998,0.5,0.6000000000000001,0.44999999999999996,-0.2
2021-01-02 Leeds United-Tottenham,Tottenham,Leeds United,2021-01-02,12:30:00,Matchweek 17,Sat,Away,L,0,3,0,0,0.7,0.25,0.75,0.65,0.15,0.7,0.35,0.6,1.0,1.0,0.45,0.85,0.6,0.35,0.65,1.0,0.65,0.95,0.5,0.5,0.9,0.5,0.75,0.35,0.35,0.6,0.45,0.85,0.15,0.85,0.35,0.2,0.5,0.65,-0.25,-0.25,0.25,-0.25,-0.35,-0.050000000000000044,0.0,0.25,0.4,0.55,-0.39999999999999997,0.7,-0.25,0.0,0.45,0.5,0.0
2021-05-08 Leeds United-Tottenham,Tottenham,Leeds United,2021-05-08,12:30:00,Matchweek 35,Sat,Home,W,3,1,1,1,0.7,0.25,0.75,0.65,0.15,0.7,0.35,0.6,1.0,1.0,0.45,0.85,0.6,0.35,0.65,1.0,0.65,0.95,0.5,0.5,0.9,0.5,0.75,0.35,0.35,0.6,0.45,0.85,0.15,0.85,0.35,0.2,0.5,0.65,-0.25,-0.25,0.25,-0.25,-0.35,-0.050000000000000044,0.0,0.25,0.4,0.55,-0.39999999999999997,0.7,-0.25,0.0,0.45,0.5,0.0
2020-12-20 Leicester City-Tottenham,Tottenham,Leicester City,2020-12-20,14:15:00,Matchweek 14,Sun,Away,W,2,0,1,0,0.8,0.75,0.825,0.775,0.65,0.85,0.65,0.25,0.95,0.9,0.7,0.35,0.2,0.15,0.85,0.55,0.55,0.95,0.5,0.5,0.9,0.5,0.75,0.35,0.35,0.6,0.45,0.85,0.15,0.85,0.35,0.2,0.5,0.65,-0.1499999999999999,0.25,0.32499999999999996,-0.125,0.15000000000000002,0.09999999999999998,0.30000000000000004,-0.09999999999999998,0.35,0.45,-0.15000000000000002,0.19999999999999998,-0.6499999999999999,-0.19999999999999998,0.6499999999999999,0.050000000000000044,-0.09999999999999998
2021-05-23 Leicester City-Tottenham,Tottenham,Leicester City,2021-05-23,16:00:00,Matchweek 38,Sun,Home,L,2,4,0,1,0.8,0.75,0.825,0.775,0.65,0.85,0.65,0.25,0.95,0.9,0.7,0.35,0.2,0.15,0.85,0.55,0.55,0.95,0.5,0.5,0.9,0.5,0.75,0.35,0.35,0.6,0.45,0.85,0.15,0.85,0.35,0.2,0.5,0.65,-0.1499999999999999,0.25,0.32499999999999996,-0.125,0.15000000000000002,0.09999999999999998,0.30000000000000004,-0.09999999999999998,0.35,0.45,-0.15000000000000002,0.19999999999999998,-0.6499999999999999,-0.19999999999999998,0.6499999999999999,0.050000000000000044,-0.09999999999999998
